Date,Open,High,Low,Close,Adj Close,Volume
3/8/2017,66,67.480003,65.830002,66.870003,60.814995,7446400
3/9/2017,66.760002,66.760002,65.580002,66.480003,60.460304,4720300
3/10/2017,66.669998,67.370003,66.25,66.57,60.542156,4471600
3/13/2017,66.510002,67.879997,66.510002,67.660004,61.533466,4970700
3/14/2017,67.32,67.699997,66.830002,67.440002,61.333378,2954600
3/15/2017,67.730003,69,67.129997,68.730003,62.506573,4751200
3/16/2017,68.93,69.199997,68.470001,68.550003,62.342873,3654200
3/17/2017,68.75,68.980003,68.260002,68.900002,62.661171,9529900
3/20/2017,68.739998,69.120003,68.18,68.529999,62.32468,3175100
3/21/2017,68.599998,68.699997,66.730003,67.150002,61.069637,4068000
3/22/2017,67.160004,67.870003,66.800003,67.57,61.451599,3123500
3/23/2017,67.629997,67.940002,67.019997,67.099998,61.024166,3298800
3/24/2017,66.839996,67.040001,65.699997,65.779999,59.823689,4372000
3/27/2017,65.540001,66.529999,65.449997,66.230003,60.232937,2799300
3/28/2017,66.519997,66.639999,65.650002,66.290001,60.287514,3443400
3/29/2017,66.199997,67.400002,66.110001,67.139999,61.060532,3326900
3/30/2017,67.279999,67.309998,66.199997,66.230003,60.232937,7512800
3/31/2017,66.230003,66.669998,66.059998,66.290001,60.287514,3622100
4/3/2017,66.589996,66.589996,65.660004,66.230003,60.232937,3319400
4/4/2017,65.75,66.300003,65.370003,65.809998,59.850971,3101500
4/5/2017,66.120003,66.699997,65,65.089996,59.196163,3236700
4/6/2017,65.110001,65.589996,64.709999,65.07,59.177982,3378100
4/7/2017,65.07,66.099998,65,65.57,59.632706,3854600
4/10/2017,65.599998,66.25,65.300003,65.349998,59.432629,3409400
4/11/2017,65.269997,65.660004,64.779999,65.629997,59.687263,3927500
4/12/2017,65.900002,66.25,65.07,65.129997,59.23254,4156200
4/13/2017,65.169998,65.629997,64.580002,64.68,58.823292,3105200
4/17/2017,64.739998,65.190002,64.650002,65.190002,59.287113,2909800
4/18/2017,64.93,65.099998,63.580002,64.150002,58.341286,4605800
4/19/2017,64.220001,64.370003,63.259998,63.490002,57.741047,4988300
4/20/2017,63.68,64.709999,63.560001,64.099998,58.295811,2777800
4/21/2017,64.589996,65.629997,64.199997,65.230003,59.323486,5113200
4/24/2017,65.699997,67.209999,65.699997,66.82,60.76952,7075000
4/25/2017,67.150002,67.690002,65.010002,65.830002,59.869164,7379700
4/26/2017,65.410004,65.75,64.809998,64.900002,59.02338,6540500
4/27/2017,64.68,65.489998,63.849998,65.32,59.405338,4222800
4/28/2017,65.620003,65.639999,64.410004,64.610001,58.759632,4079200
5/1/2017,64.82,64.870003,63.959999,64.360001,58.532269,5432900
5/2/2017,64.790001,64.830002,64.160004,64.489998,58.650497,4476300
5/3/2017,64.279999,65.160004,64.07,64.900002,59.02338,2993300
5/4/2017,64.529999,64.940002,63.959999,64.370003,58.541363,3068300
5/5/2017,64.589996,65.519997,64.309998,65.339996,59.423523,4668900
5/8/2017,65.379997,66.269997,65.32,66.110001,60.123814,3472900
5/9/2017,66.309998,67.160004,66.169998,66.629997,60.596714,3836300
5/10/2017,66.75,67.029999,65.910004,66.68,60.642185,3409900
5/11/2017,66.870003,66.93,66.110001,66.349998,60.342075,2847500
5/12/2017,66.279999,66.760002,66.160004,66.419998,60.405727,3549600
5/15/2017,66.150002,66.150002,65.160004,65.550003,60.249485,3295000
5/16/2017,65.120003,65.349998,63.959999,64.540001,59.321152,6322500
5/17/2017,64.540001,64.790001,63.48,63.799999,58.640991,4529800
5/18/2017,63.490002,64.07,63.029999,63.540001,58.402016,3385900
5/19/2017,63.689999,64.160004,63.169998,63.869999,58.705334,3396100
5/22/2017,64.260002,64.290001,63.560001,63.84,58.677757,2742500
5/23/2017,63.709999,64.360001,63.290001,64.120003,58.935116,2945600
5/24/2017,64.169998,64.610001,63.509998,63.810001,58.650185,2998700
5/25/2017,63.630001,64.190002,63.049999,63.189999,58.080318,3786200
5/26/2017,63.189999,63.5,62.130001,62.450001,57.400158,3718700
5/30/2017,61.610001,62.790001,60.689999,62.09,57.069263,6566600
5/31/2017,61.830002,62.169998,60.91,61.470001,56.499401,4655900
6/1/2017,61.369999,62.439999,61.07,62.119999,57.096844,3541400
6/2/2017,62.43,62.720001,62,62.099998,57.078453,2788900
6/5/2017,61.91,62.669998,61.790001,62.400002,57.354198,3897100
6/6/2017,62.139999,62.560001,61.860001,62.290001,57.253098,2579800
6/7/2017,61.82,62.48,61.59,62.299999,57.262287,4378200
